,product_name,Accuracy_Score,Val_Score,uses_cov
68,P1137,0.7317397030072849,0.5404570016233788,no
69,P1139,0.7096005731951658,0.4165465116763357,no
70,P1140,2.061855630675069e-08,9.4135133021922e-10,no
71,P1141,0.39809097840843577,0.05230462791462087,no
72,P1142,0.4744433674791375,0.35540581728335896,no
73,P1143,0.5525088638127678,0.10069235410741773,no
74,P1144,0.6475630864123474,0.7270885304860193,no
75,P1145,0.7449186701633181,0.7386363750133356,no
76,P1147,0.584083156154297,0.7707112216634465,no
77,P1148,0.22224663147544355,0.0713058485063498,no
78,P1149,0.659402234770387,0.563028920152463,no
79,P1150,0.4281630407765281,0.3029659386375241,no
80,P1151,0.8893484905898508,0.6483917010211682,no
81,P1152,0.8380062930588692,0.794762422044113,no
82,P1153,0.013420707679028476,0.0016103888668846933,no
83,P1154,0.5676902733805271,0.5152230133793587,no
84,P1155,0.7837301505060942,0.8519783651943095,no
85,P1156,0.6398346181526744,0.46291752235523165,no
86,P1157,0.2414210569304872,0.05469471320164476,no
87,P1158,0.5147110896655923,0.5049826947947542,no
88,P1159,0.0,0.0,no
89,P1160,0.5500536663383154,0.48923878743387184,no
90,P1161,0.6673783783684102,0.279235349754979,no
91,P1162,0.0,0.0,no
92,P1163,0.3150029695573904,0.39957308955928206,no
93,P1164,0.028868631551402846,0.024419584905223335,no
94,P1166,0.02218306012700677,0.010114739649849214,no
95,P1167,4.2857140392094095e-08,1.0823668294968058e-08,no
96,P1170,0.8062178644964945,0.8349460573582382,no
97,P1172,0.8348460375305217,0.7204896159430914,no
98,P1174,0.8161926881355168,0.7901218345170605,no
99,P1177,0.5370656217539308,0.30560867592126384,no
100,P1179,0.6722768730819095,0.20650936130226194,no
101,P1180,0.49200689912869444,0.4608874387675418,no
102,P1182,0.6049464863592016,0.43969438295570884,no
103,P1183,0.9111353091038575,0.6763407317019141,no
104,P1185,0.42055104364352447,0.32016856030574714,no
105,P1186,0.7810517147216782,0.48970928602383645,no
106,P1188,0.8003279351141679,0.3104973203470399,no
107,P1191,0.25920452639488134,0.22571304545913262,no
108,P1192,0.7410673852993201,0.5318496648314561,no
109,P1202,6.666666085841655e-08,5.329779517726507e-08,no
110,P1203,0.0,5.079364795435026e-08,no
111,P1204,0.0,3.4975224272315586e-08,no
112,P1205,0.0,5.531834535887903e-05,no
113,P1206,0.0,0.0,no
114,P1208,0.0,5.980349826462117e-08,no
115,P1209,0.0,4.664722796920984e-08,no
116,P1210,0.0,5.200945396577339e-08,no
117,P1211,0.0,3.1578945791643775e-08,no
118,P1212,1.6665555629624684e-05,4.664722796920984e-08,no
119,P1213,0.0,4.5161287709483133e-08,no
120,P1214,0.0,5.871645514243795e-08,no
121,P1215,0.0,5.232115429798512e-08,no
122,P1216,0.5974714766772805,0.31390985211610856,no
123,P1217,0.2714534821500889,0.3244068762664588,no
124,P1218,0.6090420700214176,0.6454564293061558,no
125,P1219,0.4303186546323229,0.17946273694532078,no
126,P1220,0.7223272191407795,0.49658447653875004,no
127,P1221,0.7717037805987528,0.7031147224169021,no
128,P1222,0.8108284863366267,0.7443423305029532,no
129,P1224,0.927868537510685,0.8144053950714695,no
130,P1225,2.008031321221182e-07,3.1307069381369956e-08,no
131,P1226,0.026290532088591334,0.05552253969203569,no
132,P1227,0.764646399144014,0.6327070009047295,no
133,P1228,0.8469670814761376,0.5523055922652134,no
134,P1229,0.3003467365856042,0.06376966867227685,no
135,P1230,0.7659606655331104,0.5853390781504536,no
136,P1231,0.715872299944788,0.5180216346353934,no
137,P1233,0.5204050220382124,0.49547142437176916,no
138,P1234,0.3160305341368983,0.30359772753676173,no
139,P1235,0.5429339965781714,0.6396649249344699,no
140,P1236,0.6207823415266011,0.28128096745990594,no
141,P1237,0.6987189199392199,0.2129059499954994,no
142,P1239,0.7641979104850035,0.7855756247699175,no
143,P1240,0.4643816271505433,0.1565840959953142,no
144,P1241,0.7689473546516399,0.7885796501274082,no
145,P1242,0.33545577222044254,0.12393472880036349,no
146,P1243,0.5387873944890512,0.7274297287888334,no
147,P1244,0.2955580860138617,0.12563169025087284,no
148,P1245,0.08347584127996288,0.07099813739454364,no
149,P1246,0.42159803778796257,0.1944155988408094,no
150,P1247,0.8512922465208748,0.562521205467476,no
151,P1248,0.6537676624068314,0.5884054538604518,no
152,P1249,0.3320625941691373,0.628624519364712,no
153,P1250,0.5161861039984732,0.28025109364001755,no
154,P1252,0.6241818041214675,0.5218883731660777,no
155,P1253,0.44388852117666455,0.5185714418534753,no
156,P1254,0.42170022371364657,0.5117376103002386,no
157,P1255,0.637408873360183,0.3753307553448493,no
158,P1256,0.3232783904891814,0.2549107500730087,no
159,P1257,0.25531914893616914,0.1274664205202376,no
160,P1258,0.6704829519938835,0.49774099451217446,no
161,P1259,0.6612666093791659,0.022179933647898276,yes
162,P1260,0.8900750423293783,0.7538882468589723,no
163,P1261,0.8370575344557788,0.00526434072205717,no
164,P1262,0.9322966393136678,0.2512154148040754,no
165,P1263,0.899346355139726,0.7709316730464486,no
166,P1264,0.0,0.0001201047367230812,no
167,P1265,0.0,7.056411283778985e-05,no
168,P1266,0.6109222484554631,0.28397953037723267,no
169,P1267,0.335947172927593,0.09598432909204713,no
170,P1269,0.0,0.0,no
171,P1272,2.2140218125521471e-07,3.0102431547440744e-08,no
172,P1274,0.6204584694481683,0.472456646815396,no
173,P1276,0.7834143048510425,0.4378599605531476,no
174,P1277,0.7045660529479061,0.7654344070119201,no
175,P1279,0.7600089593124322,0.9080468769941401,no
176,P1281,0.6340301562108315,0.255020035209363,no
177,P1282,0.6413591072456607,0.6630188851732679,no
178,P1283,3.0769221293081017e-07,4.467339387304037e-09,no
179,P1284,0.9040528815025841,0.7860454375059753,no
180,P1285,0.5209003466172437,0.45592666013844474,no
181,P1286,0.876132373129979,0.8138400025136807,no
182,P1287,0.08713503642907994,0.030201448369723494,no
183,P1288,0.5686656858341093,0.7000423934073401,no
184,P1289,0.7122013519979163,0.6220638194968312,no
185,P1290,0.6182619909822817,0.5672685419201835,no
186,P1291,0.7422023238623535,0.5465933871612852,no
187,P1292,0.8189314911876266,0.6956231133166413,no
188,P1293,0.7372336411565852,0.7788058181742451,no
189,P1294,0.48934799717172317,0.2024766121755175,no
190,P1295,0.8982763400760904,0.734000310076217,no
191,P1296,0.8011383075058542,0.6175882032392584,no
192,P1297,0.5560527544285296,0.2500272815436341,no
193,P1299,0.8098999697997433,0.7002072073821157,no
194,P1300,0.7719906346171463,0.7616907994694273,no
195,P1301,0.38444821387029793,0.4058963325664756,no
196,P1302,0.8274201814980068,0.7487983478131478,no
197,P1303,0.6966764237098304,0.6601213184195049,no
198,P1304,0.06748216326023104,1.7378923855559947e-09,no
199,P1306,0.7751077002752355,0.7914341944419716,no
200,P1307,0.7199497475040567,0.5808892598124098,no
201,P1308,0.8998035297951129,0.763728473056535,no
202,P1309,0.7005379372673299,0.7833117410708732,no
203,P1310,0.7309799368088162,0.7382163799364672,no
204,P1313,0.33874534742592666,0.029431981475066205,no
205,P1314,0.0,0.0,no
206,P1315,0.3299485047283379,0.15003450457562217,no
207,P1316,0.7559622478998018,0.5002331040668399,no
208,P1317,0.2846541227442809,0.02148036156089206,no
209,P1319,0.4640554177398679,0.38707306120585416,no
210,P1320,0.521768574998124,0.31679623388295963,no
211,P1321,0.7032832572507219,0.6139176344405471,no
212,P1322,0.2776164594835947,4.640371087383244e-09,no
213,P1323,0.11625230190920854,0.0,no
214,P1324,0.0,6.66662666515272e-07,no
215,P1325,0.6380147961734164,0.27409732641665596,no
216,P1326,0.7352522701492243,0.5490363534894311,no
217,P1327,0.7289345431846892,0.7065804657221375,no
218,P1329,0.8928126366772884,0.8046798764053923,no
219,P1331,0.0,0.0,no
220,P1337,0.0,0.0,no
